boro,block,lot,bin,address_string
1,00108,0004,1089816,32 (R F WAGNER SR PLACE)
1,00108,0004,1089817,17 - 45 (DOVER STREET)
1,00111,0100,1077410,20 CATHERINE SLIP::191 SOUTH STREET::SMITH HOUSES BUILDING    1
1,00111,0100,1077411,10 CATHERINE SLIP::SMITH HOUSES BUILDING    2
1,00111,0100,1077412,182 - 186 SOUTH STREET::SMITH HOUSES BUILDING    3
1,00111,0100,1077413,31 - 41 R F WAGNER SR PLACE::180 SOUTH STREET::SMITH HOUSES BUILDING    4
1,00111,0100,1077414,7 - 9 ST JAMES PLACE::SMITH HOUSES BUILDING    5
1,00111,0100,1077415,372 - 374 PEARL STREET::SMITH HOUSES BUILDING    6
1,00111,0100,1077416,388 - 390 PEARL STREET::3 - 5 ST JAMES PLACE::SMITH HOUSES BUILDING    7
1,00111,0100,1077417,"20 - 26 MADISON STREET::21 - 25,25A ST JAMES PLACE::SMITH HOUSES BUILDING    8"
1,00111,0100,1077418,15 - 19 ST JAMES PLACE::SMITH HOUSES BUILDING    9
1,00111,0100,1077419,36 - 40 MADISON STREET::SMITH HOUSES BUILDING   10
1,00111,0100,1077420,44 - 50 MADISON STREET::SMITH HOUSES BUILDING   11
1,00111,0100,1077421,54 - 60 CATHERINE STREET::60 MADISON STREET::SMITH HOUSES BUILDING   12
1,00111,0100,1089608,(R F WAGNER SR PLACE)
1,00111,0150,1083359,"76,78 (CATHERINE STREET)"
1,00111,0160,1083357,80 - 86 CATHERINE STREET::PS  126
1,00111,0160,1083358,90 - 96 (CATHERINE STREET)
1,00111,0160,1089882,(CATHERINE STREET)
1,00111,0160,1090086,CATHERINE STREET::MONROE STREET
1,00113,0100,1001388,2 MADISON STREET::411 PEARL STREET::AVENUE OF THE FINEST::BERGTRAUM EDUCATIONAL CAMPUS::BERGTRAUM HS::MANHATTAN EARLY COLLEGE SCHOOL::SCHOOL FOR EMERGENCY MANAGEMENT::URBAN ASSEMBLY MAKER ACADEMY
1,00113,1001,1001389,29 AVENUE OF THE FINEST::375 PEARL STREET
1,00116,0042,1001390,25 MADISON STREET::27 - 29 ST JAMES PLACE
1,00116,0043,1082028,27 - 33 MADISON STREET::31 - 35 ST JAMES PLACE
1,00116,0046,1077395,35 (MADISON STREET)
1,00116,0047,1001391,35 - 37 JAMES STREET::37 MADISON STREET
1,00116,0048,1001392,31 - 33 (JAMES STREET)
1,00116,0049,1001393,25 - 29 JAMES STREET::37 - 41 ST JAMES PLACE
1,00117,0001,1077406,219 - 225 PARK ROW::56 - 60 ST JAMES PLACE
1,00117,0001,1077407,1 MADISON STREET::165 - 217 PARK ROW::PEARL STREET
1,00117,0001,1086087,3 - 15 (MADISON STREET)
1,00119,0001,1079143,"103 - 109,111 - 163 PARK ROW::427 - 461 PEARL STREET::1 POLICE PLAZA::AVENUE OF THE FINEST::MADISON STREET::POLICE HEADQUARTERS"
1,00119,0001,1089747,(PEARL STREET)
1,00121,0001,1001394,1 - 15 CENTRE STREET::DAVID N DINKINS MUNICIPAL BLDG::ST ANDREWS PLAZA::TRYON ROW
1,00121,0001,1089759,(PARK ROW)
1,00122,0001,1079146,52 CHAMBERS STREET::BROADWAY::CENTRE STREET
1,00122,0001,1079147,CITY HALL::PARK ROW
1,00123,0003,1001395,21 (BARCLAY STREET)
1,00123,0018,1001397,22 (PARK PLACE)
1,00123,1001,1087167,1 - 19 BARCLAY STREET::229 - 237 BROADWAY::2 - 20 PARK PLACE
1,00123,1101,1089428,23 - 41 BARCLAY STREET::95 - 105 CHURCH STREET::26 - 42 PARK PLACE
1,00124,0004,1001399,8 - 12 MURRAY STREET::9 - 15 PARK PLACE
1,00124,0007,1001400,14 MURRAY STREET::17 PARK PLACE
1,00124,0008,1089956,16 MURRAY STREET::19 PARK PLACE
1,00124,0009,1001402,21 (PARK PLACE)
1,00124,0010,1001403,20 MURRAY STREET::23 PARK PLACE
1,00124,0011,1001404,22 MURRAY STREET::25 PARK PLACE
1,00124,0012,1001405,107 - 119 CHURCH STREET::24 - 26 MURRAY STREET::27 PARK PLACE
1,00124,0021,1001407,6 (MURRAY STREET)
1,00124,0024,1001408,"239 - 247,250 BROADWAY::2 - 4 MURRAY STREET::1 - 7 PARK PLACE"
1,00124,1001,1001406,18 (MURRAY STREET)
1,00125,0020,1001409,75 BARCLAY STREET::100 - 102 CHURCH STREET::44 - 50 PARK PLACE
1,00126,0008,1090827,43 (PARK PLACE)
1,00126,0013,1001412,60 - 62 MURRAY STREET::53 - 57 PARK PLACE::41 - 51 WEST BROADWAY
1,00126,0027,1001410,110 - 122 CHURCH STREET::38 - 58 MURRAY STREET::33 - 41 PARK PLACE
1,00127,0001,1088292,245 (GREENWICH STREET)
1,00127,0018,1001415,253 - 267 GREENWICH STREET::64 - 84 MURRAY STREET::75 PARK PLACE::40 - 52 WEST BROADWAY
1,00128,0002,1001416,"97 - 123 BARCLAY STREET::224 - 240,240A,240B GREENWICH STREET::86,88 MURRAY STREET::WEST STREET"
1,00128,0026,1001417,"125 - 137 BARCLAY STREET::140 MURRAY STREET::140 PARK PLACE::149,150,151,152,153,154,155,156,157,158 WEST STREET"
1,00132,0001,1001418,65 MURRAY STREET::62 - 70 WEST BROADWAY
1,00132,0002,1001419,67 (MURRAY STREET)
1,00132,0003,1001420,69 (MURRAY STREET)
1,00132,0006,1001422,75 (MURRAY STREET)
1,00132,0007,1001423,77 - 79 (MURRAY STREET)
1,00132,0022,1001427,83 (WARREN STREET)
1,00132,0023,1001429,79 (WARREN STREET)
1,00132,0026,1001431,75 (WARREN STREET)
1,00132,0027,1001432,73 (WARREN STREET)
1,00132,0123,1001428,81 (WARREN STREET)
1,00132,1001,1081076,269 - 283 GREENWICH STREET::85 MURRAY STREET::85 - 95 WARREN STREET
1,00132,1201,1001433,71 (WARREN STREET)
1,00132,1301,1001421,71 - 73 (MURRAY STREET)
1,00132,1401,1077396,83 (MURRAY STREET)
1,00132,1401,1077398,83 REAR (MURRAY STREET)
1,00132,1501,1001424,81 (MURRAY STREET)
1,00132,1601,1001430,77 (WARREN STREET)
1,00133,0007,1001435,45 (MURRAY STREET)
1,00133,0010,1001438,51 (MURRAY STREET)
1,00133,0013,1082029,57 (MURRAY STREET)
1,00133,0014,1086177,59 (MURRAY STREET)
1,00133,0019,1077241,57 (WARREN STREET)
1,00133,1001,1001445,41 (MURRAY STREET)
1,00133,1001,1084849,43 (MURRAY STREET)
1,00133,1101,1078993,45 - 47 (WARREN STREET)
1,00133,1201,1001437,49 (MURRAY STREET)
1,00133,1301,1001434,"126,128,130,130A - 130B CHURCH STREET::37 - 39 MURRAY STREET"
1,00133,1401,1001443,41 - 43 (WARREN STREET)
1,00133,1501,1079150,49 - 51 (WARREN STREET)
1,00133,1601,1001439,53 (MURRAY STREET)
1,00133,1701,1001436,47 (MURRAY STREET)
1,00133,1801,1001442,53 (WARREN STREET)
1,00133,1901,1001440,55 MURRAY STREET::55 WARREN STREET
1,00133,2001,1001444,"132,136 CHURCH STREET::37 - 39 WARREN STREET"
1,00134,0007,1001449,21 (MURRAY STREET)
1,00134,0011,1001453,125 - 139 CHURCH STREET::29 MURRAY STREET::33 WARREN STREET
1,00134,0020,1001457,17 (WARREN STREET)
1,00134,0021,1001458,15 (WARREN STREET)
1,00134,0025,1077426,"258,259 BROADWAY::1 - 11 WARREN STREET"
1,00134,1001,1082756,"256,257 (BROADWAY)"
1,00134,1001,1082757,251 - 255 BROADWAY::1 - 7 MURRAY STREET
1,00134,1101,1001446,9 - 15 (MURRAY STREET)
1,00134,1201,1001447,17 (MURRAY STREET)
1,00134,1301,1001456,19 - 21 (WARREN STREET)
1,00134,1401,1001451,23 - 27 MURRAY STREET::23 - 31 WARREN STREET
1,00134,1501,1001448,19 (MURRAY STREET)
1,00135,0009,1001461,"20,20A,20B (WARREN STREET)"
1,00135,0011,1001463,24 - 26 (WARREN STREET)
1,00135,0012,1001464,28 (WARREN STREET)
1,00135,0014,1090540,102 CHAMBERS STREET::149 - 151 CHURCH STREET::30 - 32 WARREN STREET
1,00135,0016,1001466,100 (CHAMBERS STREET)
1,00135,0017,1066184,98 (CHAMBERS STREET)
1,00135,0018,1001467,96 (CHAMBERS STREET)
1,00135,0019,1001468,94 (CHAMBERS STREET)
1,00135,0021,1001470,90 (CHAMBERS STREET)
1,00135,0031,1001472,265 - 267 (BROADWAY)
1,00135,1001,1001473,"260,261 BROADWAY::2 - 6 WARREN STREET"
1,00135,1101,1077807,18 (WARREN STREET)
1,00135,1201,1079153,"269 - 271,270 BROADWAY::70 - 86 CHAMBERS STREET"
1,00135,1301,1079154,8 - 10 (WARREN STREET)
1,00135,1401,1001462,22 (WARREN STREET)
1,00135,1501,1001471,88 (CHAMBERS STREET)
1,00135,1601,1001469,92 (CHAMBERS STREET)
1,00135,1701,1087868,16 (WARREN STREET)
1,00135,1801,1090148,12 (WARREN STREET)
1,00136,0007,1001474,46 (WARREN STREET)
1,00136,0008,1001475,48 (WARREN STREET)
1,00136,0010,1001477,122 CHAMBERS STREET::52 WARREN STREET
1,00136,0012,1001479,56 - 58 (WARREN STREET)
1,00136,0019,1001482,126 (CHAMBERS STREET)
1,00136,0020,1001483,124 (CHAMBERS STREET)
1,00136,0023,1001484,118 (CHAMBERS STREET)
1,00136,0024,1001485,116 (CHAMBERS STREET)
1,00136,0025,1079160,112 (CHAMBERS STREET)
1,00136,0025,1079161,114 (CHAMBERS STREET)
1,00136,0027,1001486,110 (CHAMBERS STREET)
1,00136,0028,1001487,"108 CHAMBERS STREET::146,148 CHURCH STREET"
1,00136,1001,1001476,120 CHAMBERS STREET::50 WARREN STREET
1,00136,1101,1079156,140 - 144 CHURCH STREET::38 - 44 WARREN STREET
1,00136,1201,1001480,60 - 62 WARREN STREET::79 - 83 WEST BROADWAY
1,00136,1301,1001478,54 (WARREN STREET)
1,00136,1401,1088224,128 - 132 CHAMBERS STREET::85 - 93 WEST BROADWAY
1,00137,0001,1082031,"86,86A - 86B (WEST BROADWAY)"
1,00137,0001,1082032,72 WARREN STREET::88 WEST BROADWAY
1,00137,0001,1082033,74 (WARREN STREET)
1,00137,0001,1082034,68 WARREN STREET::80 - 84 WEST BROADWAY
1,00137,0005,1001488,76 - 84 (WARREN STREET)
1,00137,0025,1001490,160 (CHAMBERS STREET)
1,00137,0026,1001491,162 (CHAMBERS STREET)
1,00137,0027,1001492,158 (CHAMBERS STREET)
1,00137,0028,1001493,156 (CHAMBERS STREET)
1,00137,0029,1001494,154 (CHAMBERS STREET)
1,00137,0034,1001498,144 (CHAMBERS STREET)
1,00137,0035,1001499,138 - 142 CHAMBERS STREET::90 - 92 WEST BROADWAY
1,00137,1001,1066187,164 - 168 CHAMBERS STREET::285 - 301 GREENWICH STREET
1,00137,1201,1001495,150 - 152 (CHAMBERS STREET)
1,00137,1301,1079162,92 - 94 (WARREN STREET)
1,00137,1401,1001496,148 (CHAMBERS STREET)
1,00137,1501,1001497,146 (CHAMBERS STREET)
1,00140,0001,1001500,139 - 141 CHAMBERS STREET::1 HUDSON STREET
1,00140,0003,1001501,143 (CHAMBERS STREET)
1,00140,0004,1001502,145 (CHAMBERS STREET)
1,00140,0005,1085521,147 - 151 CHAMBERS STREET::3 - 5 HUDSON STREET::121 - 133 READE STREET
1,00140,0009,1001504,155 (CHAMBERS STREET)
1,00140,0024,1001507,145 (READE STREET)
1,00140,0029,1001510,135 (READE STREET)
1,00140,1001,1066317,165 - 167 CHAMBERS STREET::303 - 307 GREENWICH STREET::147 - 149 READE STREET
1,00140,1101,1075706,309 - 311 GREENWICH STREET::151 - 155 READE STREET
1,00140,1201,1084396,137 - 143 (READE STREET)
1,00140,1301,1001503,153 (CHAMBERS STREET)
1,00140,1401,1001505,157 - 163 (CHAMBERS STREET)
1,00141,0001,1001511,13 - 19 HUDSON STREET::126 - 132 READE STREET
1,00141,0002,1079166,134 (READE STREET)
1,00141,0002,1079167,136 (READE STREET)
1,00141,0007,1001512,144 (READE STREET)
1,00141,0008,1001513,146 (READE STREET)
1,00141,0009,1079170,148 (READE STREET)
1,00141,0010,1079171,150 (READE STREET)
1,00141,0011,1085923,152 (READE STREET)
1,00141,0012,1001514,154 (READE STREET)
1,00141,0013,1079173,156 (READE STREET)
1,00141,0015,1001515,315 GREENWICH STREET::160 READE STREET
1,00141,0016,1001516,317 - 319 (GREENWICH STREET)
1,00141,0018,1001518,321A (GREENWICH STREET)
1,00141,0019,1001519,323 (GREENWICH STREET)
1,00141,0020,1001520,190A DUANE STREET::323A GREENWICH STREET
1,00141,0021,1001521,188 - 190 (DUANE STREET)
1,00141,0023,1001523,182 (DUANE STREET)
1,00141,0024,1001524,180 (DUANE STREET)
1,00141,0025,1001525,178 (DUANE STREET)
1,00141,0028,1001528,172 (DUANE STREET)
1,00141,0114,1001532,158 (READE STREET)
1,00141,1001,1001522,168 (DUANE STREET)
1,00141,1051,1001531,164 - 166 DUANE STREET::21 - 31 HUDSON STREET
1,00141,1101,1075718,184 - 186 (DUANE STREET)
1,00141,1201,1001529,170 (DUANE STREET)
1,00141,1301,1001526,176 (DUANE STREET)
1,00141,1401,1001517,321 (GREENWICH STREET)
1,00141,1601,1087486,138 - 142 (READE STREET)
1,00141,1701,1001527,174 (DUANE STREET)
1,00142,0001,1001533,170 - 174 CHAMBERS STREET::292 - 300 GREENWICH STREET::108 - 110 WARREN STREET
1,00142,0001,1086584,278 GREENWICH STREET::PS  234
1,00142,0010,1083360,25 HARRISON STREET::GREENWICH STREET
1,00142,0011,1077215,27 (HARRISON STREET)
1,00142,0012,1001534,27A (HARRISON STREET)
1,00142,0013,1001536,29 (HARRISON STREET)
1,00142,0014,1001537,31 (HARRISON STREET)
1,00142,0016,1001538,33 - 35 (HARRISON STREET)
1,00142,0017,1001539,37 (HARRISON STREET)
1,00142,0018,1001540,39 (HARRISON STREET)
1,00142,0019,1001541,41 (HARRISON STREET)
1,00142,0025,1083157,"352,354,364,364A - 364B GREENWICH STREET::80 NORTH MOORE STREET"
1,00142,0025,1083235,34 - 40 (HARRISON STREET)
1,00142,0025,1083237,356 - 362 (GREENWICH STREET)
1,00142,0025,1083239,"344,344A - 344B,346,346A - 346B,348,348A - 348B,350,350A - 350B GREENWICH STREET::43 - 55 HARRISON STREET"
1,00142,0025,1083240,334 - 342 (GREENWICH STREET)
1,00142,0025,1083241,312 - 326 (GREENWICH STREET)
1,00142,0025,1083243,308 - 310 (GREENWICH STREET)
1,00142,0025,1083705,"378,378 1/2 (GREENWICH STREET)"
1,00142,0025,1086183,366 - 376 (GREENWICH STREET)
1,00142,0025,1086184,"328 - 332,332A - 332B (GREENWICH STREET)"
1,00142,0030,1090517,(GREENWICH STREET)
1,00142,0050,1066406,"199 CHAMBERS STREET::66 - 98,75 - 77 HARRISON STREET::100 NORTH MOORE STREET::190,212 - 218,224 WEST STREET"
1,00142,1001,1087170,"89 - 95 MURRAY STREET::97 - 127 WARREN STREET::170,171,172,173,174,175,176 WEST STREET"
1,00142,1101,1087716,"200 - 202 CHAMBERS STREET::120 - 126 WARREN STREET::177 - 185,206 WEST STREET"
1,00142,1501,1087715,260 - 276 (GREENWICH STREET)
1,00142,1801,1089698,"101,111 MURRAY STREET::169 WEST STREET"
1,00143,0001,1001543,165 - 169 DUANE STREET::47 HUDSON STREET::STAPLE STREET
1,00143,0004,1001544,55 - 61 HUDSON STREET::2 - 6 JAY STREET::STAPLE STREET
1,00143,0008,1001545,171 DUANE STREET::8 STAPLE STREET
1,00143,0009,1001546,173 - 175 (DUANE STREET)
1,00143,0013,1001547,181 (DUANE STREET)
1,00143,0014,1001548,183 (DUANE STREET)
1,00143,0015,1001549,185 (DUANE STREET)
1,00143,0016,1001550,187 DUANE STREET::325 - 327 GREENWICH STREET
1,00143,0017,1001551,329 (GREENWICH STREET)
1,00143,0019,1001552,331 (GREENWICH STREET)
1,00143,0020,1079178,333 (GREENWICH STREET)
1,00143,0021,1001553,335 - 337 GREENWICH STREET::20 - 24 JAY STREET
1,00143,0025,1001554,14 (JAY STREET)
1,00143,1001,1001556,8 - 12 JAY STREET::STAPLE STREET
1,00143,1101,1077430,177 - 179 (DUANE STREET)
1,00143,1201,1079179,16 - 18 (JAY STREET)
1,00144,0001,1077397,154 - 156 DUANE STREET::118 - 128 WEST BROADWAY
1,00144,0001,1077399,158 DUANE STREET::16 - 22 HUDSON STREET::114 - 116 READE STREET::110 - 116 WEST BROADWAY
1,00144,0001,1077401,160 - 162 DUANE STREET::24 - 30 HUDSON STREET
1,00144,0012,1001558,155 (DUANE STREET)
1,00144,0013,1001559,157 (DUANE STREET)
1,00144,0018,1001563,40 (HUDSON STREET)
1,00144,0020,1001564,44 (HUDSON STREET)
1,00144,0023,1077431,84 (THOMAS STREET)
1,00144,0023,1077432,86 (THOMAS STREET)
1,00144,0026,1001566,78 - 82 THOMAS STREET::140 - 142 WEST BROADWAY
1,00144,0028,1001567,138 (WEST BROADWAY)
1,00144,0029,1001568,136 (WEST BROADWAY)
1,00144,0030,1001569,134 (WEST BROADWAY)
1,00144,0031,1001570,132 (WEST BROADWAY)
1,00144,0032,1001571,153 DUANE STREET::130 WEST BROADWAY
1,00144,0040,1001572,56 - 70 HUDSON STREET::79 - 97 THOMAS STREET::150 - 166 WEST BROADWAY::2 - 24 WORTH STREET
1,00144,1001,1001573,42 (HUDSON STREET)
1,00144,1101,1001562,161 - 163 DUANE STREET::34 - 38 HUDSON STREET
1,00144,1201,1001560,159 (DUANE STREET)
1,00144,1301,1001565,46 - 50 HUDSON STREET::88 - 96 THOMAS STREET
1,00145,0005,1001578,111 (CHAMBERS STREET)
1,00145,0007,1001580,115 - 117 (CHAMBERS STREET)
1,00145,0010,1001582,121 CHAMBERS STREET::103 READE STREET
1,00145,0012,1001584,125 - 131 CHAMBERS STREET::95 - 99 WEST BROADWAY
1,00145,0015,1001585,113 READE STREET::101 - 107 WEST BROADWAY
1,00145,0016,1001586,111 (READE STREET)
1,00145,0018,1001588,105 - 107 (READE STREET)
1,00145,1001,1001591,105 - 107 CHAMBERS STREET::150 - 170 CHURCH STREET::89 - 91 READE STREET
1,00145,1101,1066410,113 CHAMBERS STREET::95 READE STREET
1,00145,1201,1077809,109 (READE STREET)
1,00145,1301,1001589,97 - 101 (READE STREET)
1,00145,1401,1088443,123 (CHAMBERS STREET)
1,00145,1501,1001581,"119,119 1/2 (CHAMBERS STREET)"
1,00145,1601,1001590,93 (READE STREET)
1,00146,0001,1001594,92 (READE STREET)
1,00146,0002,1001595,94 (READE STREET)
1,00146,0010,1001597,110 (READE STREET)
1,00146,0011,1001598,112 READE STREET::109 - 113 WEST BROADWAY
1,00146,0015,1001600,146 (DUANE STREET)
1,00146,0017,1001601,144 (DUANE STREET)
1,00146,0018,1001602,142 (DUANE STREET)
1,00146,0021,1075669,134 (DUANE STREET)
1,00146,0021,1084851,136 - 140 (DUANE STREET)
1,00146,0023,1086485,182 - 190 CHURCH STREET::130 DUANE STREET
1,00146,0027,1001604,"176,178,178A CHURCH STREET::88 - 90 READE STREET"
1,00146,1001,1083078,96 - 102 (READE STREET)
1,00146,1101,1001599,150 - 152 DUANE STREET::115 - 123 WEST BROADWAY
1,00146,1201,1001596,104 - 108 (READE STREET)
1,00146,1301,1075670,132 (DUANE STREET)
1,00146,1401,1077207,148 (DUANE STREET)
1,00147,0002,1001606,131 - 135 (DUANE STREET)
1,00147,0009,1001609,145 (DUANE STREET)
1,00147,0010,1001610,147 (DUANE STREET)
1,00147,0011,1001611,"149 DUANE STREET::131,133 WEST BROADWAY"
1,00147,0012,1001612,135 (WEST BROADWAY)
1,00147,0013,1001613,137 - 139 (WEST BROADWAY)
1,00147,0014,1001614,141 (WEST BROADWAY)
1,00147,0018,1001615,70 (THOMAS STREET)
1,00147,1001,1001620,72 THOMAS STREET::143 - 147 WEST BROADWAY
1,00147,1101,1001616,68 (THOMAS STREET)
1,00147,1201,1001608,143 (DUANE STREET)
1,00147,1251,1001605,129 DUANE STREET::54 THOMAS STREET
1,00147,1301,1086097,60 (THOMAS STREET)
1,00147,1401,1001618,56 (THOMAS STREET)
1,00147,1501,1066414,58 (THOMAS STREET)
1,00147,1601,1001619,194 - 206 CHURCH STREET::127 DUANE STREET::50 - 52 THOMAS STREET
1,00147,1701,1001607,137 - 141 DUANE STREET::62 - 66 THOMAS STREET
1,00148,0010,1001621,63 - 73 THOMAS STREET::151 - 157 WEST BROADWAY
1,00148,0015,1001622,"212 - 228 CHURCH STREET::47 - 61 THOMAS STREET::40,44 WORTH STREET"
1,00149,0001,1001623,75 (CHAMBERS STREET)
1,00149,0002,1001624,77 (CHAMBERS STREET)
1,00149,0003,1001625,"79 - 81 CHAMBERS STREET::59,61,63 READE STREET"
1,00149,0005,1001626,83 CHAMBERS STREET::65 READE STREET
1,00149,0006,1001627,85 CHAMBERS STREET::67 READE STREET
1,00149,0012,1001630,97 CHAMBERS STREET::79 - 81 READE STREET
1,00149,0014,1001631,99 CHAMBERS STREET::159 - 173 CHURCH STREET::83 READE STREET
1,00149,0029,1001632,287 BROADWAY::51 - 55 READE STREET
1,00149,0033,1001635,273 - 277 BROADWAY::71 - 73 CHAMBERS STREET
1,00149,1001,1001629,"95,95A,95B,95C CHAMBERS STREET::73 - 77,77A READE STREET"
1,00149,1101,1087951,281 - 285 BROADWAY::57 READE STREET
1,00149,1201,1089713,69 - 71 (READE STREET)
1,00150,0004,1001637,62 (READE STREET)
1,00150,0005,1001638,64 (READE STREET)
1,00150,0006,1001639,66 - 68 (READE STREET)
1,00150,0010,1077435,74 - 76 (READE STREET)
